scenario_id,scenario_name,primary_stress,range_band,trial_id,config,RMSE_3D_m,FDE_0p3s_m,lock_loss_binary,TFTL_s,cueing_success_binary,modality_switches,p99_tick_latency_ms,notes
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,50,B4,2.04,1.738,0,3.661,,0,2.285,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,50,B6,1.999,1.734,0,0.383,1,0,2.346,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,50,Ours,1.633,1.363,0,0.532,1,2,2.527,
S3,Spiral descent,CT model,near_100_300m,1,B1,2.533,2.125,1,,,0,0.707,
S3,Spiral descent,CT model,near_100_300m,1,B3,1.692,1.073,1,,,0,1.252,
S3,Spiral descent,CT model,near_100_300m,1,B4,2.096,1.78,1,1.02,,0,2.361,
S3,Spiral descent,CT model,near_100_300m,1,B6,1.541,1.168,0,0.208,1,0,2.38,
S3,Spiral descent,CT model,near_100_300m,1,Ours,1.493,1.212,0,0.187,1,1,2.454,
S3,Spiral descent,CT model,near_100_300m,2,B1,2.182,1.933,1,,,0,0.727,
S3,Spiral descent,CT model,near_100_300m,2,B3,1.367,1.14,1,,,0,1.18,
S3,Spiral descent,CT model,near_100_300m,2,B4,1.727,1.385,0,0.991,,0,2.344,
S3,Spiral descent,CT model,near_100_300m,2,B6,1.612,1.298,0,0.18,1,0,2.481,
S3,Spiral descent,CT model,near_100_300m,2,Ours,1.351,1.137,0,0.183,0,1,2.487,
S3,Spiral descent,CT model,near_100_300m,3,B1,2.199,1.669,1,,,0,0.82,
S3,Spiral descent,CT model,near_100_300m,3,B3,1.903,1.427,1,,,0,1.239,
S3,Spiral descent,CT model,near_100_300m,3,B4,1.148,1.027,1,1.041,,0,2.357,
S3,Spiral descent,CT model,near_100_300m,3,B6,1.348,0.992,1,0.198,1,0,2.4,
S3,Spiral descent,CT model,near_100_300m,3,Ours,1.706,1.476,0,0.169,1,3,2.546,
S3,Spiral descent,CT model,near_100_300m,4,B1,2.286,1.914,1,,,0,0.765,
S3,Spiral descent,CT model,near_100_300m,4,B3,1.861,1.596,1,,,0,1.268,
S3,Spiral descent,CT model,near_100_300m,4,B4,1.609,1.185,1,0.935,,0,2.262,
S3,Spiral descent,CT model,near_100_300m,4,B6,1.399,1.21,0,0.255,1,0,2.388,
S3,Spiral descent,CT model,near_100_300m,4,Ours,1.853,1.296,0,0.173,1,1,2.516,
S3,Spiral descent,CT model,near_100_300m,5,B1,2.36,2.103,1,,,0,0.856,
S3,Spiral descent,CT model,near_100_300m,5,B3,1.74,1.493,1,,,0,1.267,
S3,Spiral descent,CT model,near_100_300m,5,B4,1.553,1.209,0,0.818,,0,2.378,
S3,Spiral descent,CT model,near_100_300m,5,B6,1.684,1.351,0,0.211,1,0,2.386,
S3,Spiral descent,CT model,near_100_300m,5,Ours,1.333,1.098,0,0.195,1,1,2.434,
S3,Spiral descent,CT model,near_100_300m,6,B1,2.147,1.547,1,,,0,0.828,
S3,Spiral descent,CT model,near_100_300m,6,B3,1.924,1.586,1,,,0,1.251,
S3,Spiral descent,CT model,near_100_300m,6,B4,1.756,1.416,0,0.991,,0,2.318,
S3,Spiral descent,CT model,near_100_300m,6,B6,1.753,1.571,0,0.185,1,0,2.439,
S3,Spiral descent,CT model,near_100_300m,6,Ours,1.332,1.154,0,0.225,1,1,2.513,
S3,Spiral descent,CT model,near_100_300m,7,B1,2.374,1.858,1,,,0,0.742,
S3,Spiral descent,CT model,near_100_300m,7,B3,2.269,1.72,1,,,0,1.146,
S3,Spiral descent,CT model,near_100_300m,7,B4,1.562,1.242,0,0.923,,0,2.283,
S3,Spiral descent,CT model,near_100_300m,7,B6,1.862,1.436,0,0.168,1,0,2.348,
S3,Spiral descent,CT model,near_100_300m,7,Ours,1.396,0.983,0,0.188,1,3,2.558,
S3,Spiral descent,CT model,near_100_300m,8,B1,2.837,2.253,1,,,0,0.787,
S3,Spiral descent,CT model,near_100_300m,8,B3,1.84,1.671,1,,,0,1.196,
S3,Spiral descent,CT model,near_100_300m,8,B4,1.455,1.238,0,0.887,,0,2.279,
S3,Spiral descent,CT model,near_100_300m,8,B6,1.575,1.293,0,0.193,1,0,2.352,
S3,Spiral descent,CT model,near_100_300m,8,Ours,1.339,1.156,0,0.23,1,2,2.507,
S3,Spiral descent,CT model,near_100_300m,9,B1,2.497,1.918,1,,,0,0.717,
S3,Spiral descent,CT model,near_100_300m,9,B3,1.93,1.654,1,,,0,1.164,
S3,Spiral descent,CT model,near_100_300m,9,B4,1.487,1.3,0,0.922,,0,2.285,
S3,Spiral descent,CT model,near_100_300m,9,B6,1.858,1.468,1,0.186,1,0,2.418,
S3,Spiral descent,CT model,near_100_300m,9,Ours,1.069,0.83,0,0.236,1,1,2.55,
S3,Spiral descent,CT model,near_100_300m,10,B1,1.452,1.17,1,,,0,0.847,
S3,Spiral descent,CT model,near_100_300m,10,B3,1.884,1.517,1,,,0,1.203,
S3,Spiral descent,CT model,near_100_300m,10,B4,1.445,1.06,0,0.907,,0,2.273,
S3,Spiral descent,CT model,near_100_300m,10,B6,1.52,1.354,0,0.197,1,0,2.317,
S3,Spiral descent,CT model,near_100_300m,10,Ours,1.335,0.934,0,0.182,1,2,2.597,
S3,Spiral descent,CT model,near_100_300m,11,B1,2.14,1.791,1,,,0,0.739,
S3,Spiral descent,CT model,near_100_300m,11,B3,1.829,1.612,1,,,0,1.255,
S3,Spiral descent,CT model,near_100_300m,11,B4,1.475,1.192,0,0.967,,0,2.185,
S3,Spiral descent,CT model,near_100_300m,11,B6,1.896,1.333,1,0.217,1,0,2.365,
S3,Spiral descent,CT model,near_100_300m,11,Ours,1.583,1.249,0,0.212,1,2,2.525,
S3,Spiral descent,CT model,near_100_300m,12,B1,2.288,1.931,1,,,0,0.851,
S3,Spiral descent,CT model,near_100_300m,12,B3,1.84,1.413,1,,,0,1.094,
S3,Spiral descent,CT model,near_100_300m,12,B4,1.319,1.16,1,0.907,,0,2.31,
S3,Spiral descent,CT model,near_100_300m,12,B6,1.833,1.324,0,0.186,1,0,2.456,
S3,Spiral descent,CT model,near_100_300m,12,Ours,1.497,1.115,0,0.175,1,3,2.488,
S3,Spiral descent,CT model,near_100_300m,13,B1,2.546,2.218,1,,,0,0.796,
S3,Spiral descent,CT model,near_100_300m,13,B3,2.11,1.899,1,,,0,1.184,
S3,Spiral descent,CT model,near_100_300m,13,B4,1.512,1.328,0,1.026,,0,2.264,
S3,Spiral descent,CT model,near_100_300m,13,B6,1.531,1.518,0,0.19,1,0,2.331,
S3,Spiral descent,CT model,near_100_300m,13,Ours,1.445,1.214,0,0.211,1,3,2.528,
S3,Spiral descent,CT model,near_100_300m,14,B1,2.032,1.524,0,,,0,0.833,
S3,Spiral descent,CT model,near_100_300m,14,B3,2.036,1.792,1,,,0,1.191,
S3,Spiral descent,CT model,near_100_300m,14,B4,2.256,1.886,0,1.095,,0,2.263,
S3,Spiral descent,CT model,near_100_300m,14,B6,2.052,1.903,0,0.171,1,0,2.397,
S3,Spiral descent,CT model,near_100_300m,14,Ours,1.893,1.392,0,0.23,1,3,2.497,
S3,Spiral descent,CT model,near_100_300m,15,B1,2.452,1.951,1,,,0,0.788,
S3,Spiral descent,CT model,near_100_300m,15,B3,1.224,1.085,1,,,0,1.249,
S3,Spiral descent,CT model,near_100_300m,15,B4,1.286,1.166,0,0.925,,0,2.309,
S3,Spiral descent,CT model,near_100_300m,15,B6,1.47,1.102,0,0.215,1,0,2.384,
S3,Spiral descent,CT model,near_100_300m,15,Ours,1.212,0.968,0,0.22,1,2,2.531,
S3,Spiral descent,CT model,near_100_300m,16,B1,1.851,1.445,1,,,0,0.775,
S3,Spiral descent,CT model,near_100_300m,16,B3,1.565,1.26,1,,,0,1.148,
S3,Spiral descent,CT model,near_100_300m,16,B4,1.911,1.574,0,0.791,,0,2.322,
S3,Spiral descent,CT model,near_100_300m,16,B6,1.793,1.674,0,0.181,1,0,2.427,
S3,Spiral descent,CT model,near_100_300m,16,Ours,1.376,0.917,0,0.167,1,1,2.549,
S3,Spiral descent,CT model,near_100_300m,17,B1,2.256,1.96,1,,,0,0.818,
S3,Spiral descent,CT model,near_100_300m,17,B3,1.792,1.632,1,,,0,1.179,
S3,Spiral descent,CT model,near_100_300m,17,B4,1.209,1.111,0,0.767,,0,2.273,
S3,Spiral descent,CT model,near_100_300m,17,B6,1.685,1.327,0,0.181,1,0,2.443,
S3,Spiral descent,CT model,near_100_300m,17,Ours,1.629,1.167,0,0.179,1,1,2.48,
S3,Spiral descent,CT model,near_100_300m,18,B1,2.315,1.968,1,,,0,0.783,
S3,Spiral descent,CT model,near_100_300m,18,B3,1.695,1.348,1,,,0,1.164,
S3,Spiral descent,CT model,near_100_300m,18,B4,1.982,1.546,1,0.91,,0,2.242,
S3,Spiral descent,CT model,near_100_300m,18,B6,2.015,1.627,0,0.179,1,0,2.407,
S3,Spiral descent,CT model,near_100_300m,18,Ours,1.211,0.744,0,0.177,1,2,2.558,
S3,Spiral descent,CT model,near_100_300m,19,B1,2.219,1.849,1,,,0,0.819,
S3,Spiral descent,CT model,near_100_300m,19,B3,1.699,1.435,1,,,0,1.234,
S3,Spiral descent,CT model,near_100_300m,19,B4,1.881,1.493,0,0.692,,0,2.278,
S3,Spiral descent,CT model,near_100_300m,19,B6,1.252,1.012,0,0.228,1,0,2.447,
S3,Spiral descent,CT model,near_100_300m,19,Ours,1.721,1.277,0,0.19,1,1,2.572,
S3,Spiral descent,CT model,near_100_300m,20,B1,1.865,1.51,1,,,0,0.827,
S3,Spiral descent,CT model,near_100_300m,20,B3,1.966,1.631,0,,,0,1.149,
S3,Spiral descent,CT model,near_100_300m,20,B4,1.772,1.513,0,0.979,,0,2.222,
S3,Spiral descent,CT model,near_100_300m,20,B6,1.32,1.028,0,0.218,1,0,2.335,
S3,Spiral descent,CT model,near_100_300m,20,Ours,1.513,1.142,0,0.208,1,2,2.518,
S3,Spiral descent,CT model,near_100_300m,21,B1,2.044,1.764,1,,,0,0.852,
S3,Spiral descent,CT model,near_100_300m,21,B3,1.567,1.293,1,,,0,1.154,
S3,Spiral descent,CT model,near_100_300m,21,B4,2.135,1.784,0,0.931,,0,2.278,
S3,Spiral descent,CT model,near_100_300m,21,B6,1.699,1.444,0,0.227,1,0,2.436,
S3,Spiral descent,CT model,near_100_300m,21,Ours,1.769,1.532,0,0.209,1,3,2.506,
S3,Spiral descent,CT model,near_100_300m,22,B1,1.856,1.46,1,,,0,0.841,
S3,Spiral descent,CT model,near_100_300m,22,B3,1.861,1.571,1,,,0,1.201,
S3,Spiral descent,CT model,near_100_300m,22,B4,1.411,1.077,0,0.89,,0,2.289,
S3,Spiral descent,CT model,near_100_300m,22,B6,1.935,1.718,0,0.184,1,0,2.378,
S3,Spiral descent,CT model,near_100_300m,22,Ours,1.497,1.093,0,0.234,1,3,2.539,
S3,Spiral descent,CT model,near_100_300m,23,B1,2.203,1.871,1,,,0,0.851,
S3,Spiral descent,CT model,near_100_300m,23,B3,1.606,1.362,1,,,0,1.196,
S3,Spiral descent,CT model,near_100_300m,23,B4,1.285,1.049,0,0.818,,0,2.271,
S3,Spiral descent,CT model,near_100_300m,23,B6,1.834,1.487,0,0.19,1,0,2.424,
S3,Spiral descent,CT model,near_100_300m,23,Ours,1.914,1.757,0,0.208,1,3,2.517,
S3,Spiral descent,CT model,near_100_300m,24,B1,2.037,1.825,1,,,0,0.751,
S3,Spiral descent,CT model,near_100_300m,24,B3,1.811,1.327,1,,,0,1.222,
S3,Spiral descent,CT model,near_100_300m,24,B4,1.778,1.398,0,0.995,,0,2.295,
S3,Spiral descent,CT model,near_100_300m,24,B6,2.012,1.484,0,0.218,1,0,2.382,
S3,Spiral descent,CT model,near_100_300m,24,Ours,1.292,0.927,0,0.17,1,2,2.489,
S3,Spiral descent,CT model,near_100_300m,25,B1,1.809,1.561,1,,,0,0.923,
S3,Spiral descent,CT model,near_100_300m,25,B3,1.463,1.449,1,,,0,1.254,
S3,Spiral descent,CT model,near_100_300m,25,B4,1.043,0.683,0,0.976,,0,2.232,
S3,Spiral descent,CT model,near_100_300m,25,B6,1.609,1.475,0,0.195,1,0,2.487,
S3,Spiral descent,CT model,near_100_300m,25,Ours,1.241,1.084,0,0.181,1,2,2.533,
S3,Spiral descent,CT model,near_100_300m,26,B1,2.352,1.976,1,,,0,0.781,
S3,Spiral descent,CT model,near_100_300m,26,B3,1.695,1.417,1,,,0,1.21,
S3,Spiral descent,CT model,near_100_300m,26,B4,1.386,0.896,0,0.878,,0,2.274,
S3,Spiral descent,CT model,near_100_300m,26,B6,1.598,1.279,0,0.2,1,0,2.315,
S3,Spiral descent,CT model,near_100_300m,26,Ours,1.535,1.399,0,0.199,1,3,2.546,
S3,Spiral descent,CT model,near_100_300m,27,B1,2.707,2.239,0,,,0,0.818,
S3,Spiral descent,CT model,near_100_300m,27,B3,1.707,1.213,1,,,0,1.23,
S3,Spiral descent,CT model,near_100_300m,27,B4,1.833,1.517,0,0.934,,0,2.198,
S3,Spiral descent,CT model,near_100_300m,27,B6,1.817,1.581,0,0.174,1,0,2.455,
S3,Spiral descent,CT model,near_100_300m,27,Ours,1.166,0.964,0,0.175,1,1,2.512,
S3,Spiral descent,CT model,near_100_300m,28,B1,1.866,1.604,0,,,0,0.765,
S3,Spiral descent,CT model,near_100_300m,28,B3,1.631,1.425,1,,,0,1.194,
S3,Spiral descent,CT model,near_100_300m,28,B4,2.141,1.809,0,0.899,,0,2.288,
S3,Spiral descent,CT model,near_100_300m,28,B6,1.859,1.466,0,0.189,1,0,2.439,
S3,Spiral descent,CT model,near_100_300m,28,Ours,1.354,1.046,0,0.163,1,2,2.44,
S3,Spiral descent,CT model,near_100_300m,29,B1,2.309,1.933,1,,,0,0.871,
S3,Spiral descent,CT model,near_100_300m,29,B3,1.892,1.445,1,,,0,1.228,
S3,Spiral descent,CT model,near_100_300m,29,B4,1.962,1.623,1,0.853,,0,2.359,
S3,Spiral descent,CT model,near_100_300m,29,B6,1.63,1.377,0,0.195,1,0,2.368,
S3,Spiral descent,CT model,near_100_300m,29,Ours,1.561,1.142,0,0.184,1,3,2.626,
S3,Spiral descent,CT model,near_100_300m,30,B1,2.487,1.896,1,,,0,0.76,
S3,Spiral descent,CT model,near_100_300m,30,B3,1.75,1.755,1,,,0,1.249,
S3,Spiral descent,CT model,near_100_300m,30,B4,1.743,1.592,0,0.922,,0,2.281,
S3,Spiral descent,CT model,near_100_300m,30,B6,1.631,1.369,0,0.186,1,0,2.405,
S3,Spiral descent,CT model,near_100_300m,30,Ours,1.334,1.025,0,0.177,1,2,2.525,
S3,Spiral descent,CT model,near_100_300m,31,B1,2.157,1.889,1,,,0,0.701,
S3,Spiral descent,CT model,near_100_300m,31,B3,1.636,1.258,1,,,0,1.157,
S3,Spiral descent,CT model,near_100_300m,31,B4,1.309,1.074,0,0.966,,0,2.285,
S3,Spiral descent,CT model,near_100_300m,31,B6,1.383,0.996,0,0.239,1,0,2.335,
S3,Spiral descent,CT model,near_100_300m,31,Ours,1.574,1.316,0,0.202,1,2,2.583,
S3,Spiral descent,CT model,near_100_300m,32,B1,1.617,1.432,1,,,0,0.736,
S3,Spiral descent,CT model,near_100_300m,32,B3,1.411,1.148,1,,,0,1.241,
S3,Spiral descent,CT model,near_100_300m,32,B4,1.609,1.251,0,0.913,,0,2.31,
S3,Spiral descent,CT model,near_100_300m,32,B6,1.743,1.347,0,0.221,1,0,2.397,
S3,Spiral descent,CT model,near_100_300m,32,Ours,1.491,1.299,1,0.204,1,3,2.461,
S3,Spiral descent,CT model,near_100_300m,33,B1,2.661,1.976,1,,,0,0.898,
S3,Spiral descent,CT model,near_100_300m,33,B3,1.867,1.648,1,,,0,1.234,
S3,Spiral descent,CT model,near_100_300m,33,B4,1.889,1.489,0,0.878,,0,2.282,
S3,Spiral descent,CT model,near_100_300m,33,B6,2.059,1.632,0,0.225,1,0,2.453,
S3,Spiral descent,CT model,near_100_300m,33,Ours,1.038,0.825,0,0.214,1,1,2.484,
S3,Spiral descent,CT model,near_100_300m,34,B1,1.708,1.3,1,,,0,0.84,
S3,Spiral descent,CT model,near_100_300m,34,B3,1.416,1.218,0,,,0,1.122,
S3,Spiral descent,CT model,near_100_300m,34,B4,1.704,1.444,0,0.886,,0,2.351,
S3,Spiral descent,CT model,near_100_300m,34,B6,1.736,1.398,0,0.197,1,0,2.377,
S3,Spiral descent,CT model,near_100_300m,34,Ours,1.28,1.061,0,0.202,1,2,2.473,
S3,Spiral descent,CT model,near_100_300m,35,B1,2.189,1.776,0,,,0,0.724,
S3,Spiral descent,CT model,near_100_300m,35,B3,1.48,1.089,1,,,0,1.099,
S3,Spiral descent,CT model,near_100_300m,35,B4,1.725,1.343,0,0.817,,0,2.417,
S3,Spiral descent,CT model,near_100_300m,35,B6,1.38,1.27,0,0.226,1,0,2.327,
S3,Spiral descent,CT model,near_100_300m,35,Ours,1.622,1.276,0,0.2,1,1,2.522,
S3,Spiral descent,CT model,near_100_300m,36,B1,1.972,1.806,1,,,0,0.76,
S3,Spiral descent,CT model,near_100_300m,36,B3,1.888,1.603,1,,,0,1.134,
S3,Spiral descent,CT model,near_100_300m,36,B4,1.665,1.405,0,0.753,,0,2.304,
S3,Spiral descent,CT model,near_100_300m,36,B6,1.883,1.504,0,0.208,1,0,2.389,
S3,Spiral descent,CT model,near_100_300m,36,Ours,1.434,1.213,0,0.197,1,3,2.438,
S3,Spiral descent,CT model,near_100_300m,37,B1,2.264,1.862,1,,,0,0.739,
S3,Spiral descent,CT model,near_100_300m,37,B3,1.451,1.257,1,,,0,1.238,
S3,Spiral descent,CT model,near_100_300m,37,B4,1.639,1.382,0,0.663,,0,2.286,
S3,Spiral descent,CT model,near_100_300m,37,B6,1.888,1.399,0,0.186,1,0,2.318,
S3,Spiral descent,CT model,near_100_300m,37,Ours,1.091,0.917,0,0.186,1,1,2.414,
S3,Spiral descent,CT model,near_100_300m,38,B1,2.428,2.039,1,,,0,0.732,
S3,Spiral descent,CT model,near_100_300m,38,B3,2.157,1.75,1,,,0,1.196,
S3,Spiral descent,CT model,near_100_300m,38,B4,1.356,1.063,0,0.985,,0,2.33,
S3,Spiral descent,CT model,near_100_300m,38,B6,1.644,1.543,1,0.18,1,0,2.354,
S3,Spiral descent,CT model,near_100_300m,38,Ours,1.567,1.269,0,0.224,1,2,2.505,
S3,Spiral descent,CT model,near_100_300m,39,B1,2.336,1.813,1,,,0,0.835,
S3,Spiral descent,CT model,near_100_300m,39,B3,2.424,2.019,1,,,0,1.164,
S3,Spiral descent,CT model,near_100_300m,39,B4,1.482,1.287,0,0.936,,0,2.391,
S3,Spiral descent,CT model,near_100_300m,39,B6,1.656,1.294,0,0.201,0,0,2.388,
S3,Spiral descent,CT model,near_100_300m,39,Ours,1.462,1.308,0,0.175,1,2,2.464,
S3,Spiral descent,CT model,near_100_300m,40,B1,2.352,1.994,1,,,0,0.769,
S3,Spiral descent,CT model,near_100_300m,40,B3,1.406,1.111,1,,,0,1.121,
S3,Spiral descent,CT model,near_100_300m,40,B4,1.752,1.457,0,0.919,,0,2.409,
S3,Spiral descent,CT model,near_100_300m,40,B6,2.276,1.862,0,0.173,1,0,2.352,
S3,Spiral descent,CT model,near_100_300m,40,Ours,1.433,1.314,0,0.185,0,3,2.53,
S3,Spiral descent,CT model,near_100_300m,41,B1,2.357,1.949,1,,,0,0.755,
S3,Spiral descent,CT model,near_100_300m,41,B3,1.811,1.443,1,,,0,1.204,
S3,Spiral descent,CT model,near_100_300m,41,B4,1.501,1.263,0,1.005,,0,2.292,
S3,Spiral descent,CT model,near_100_300m,41,B6,1.882,1.53,0,0.161,1,0,2.446,
S3,Spiral descent,CT model,near_100_300m,41,Ours,1.677,1.174,0,0.189,1,2,2.512,
S3,Spiral descent,CT model,near_100_300m,42,B1,2.176,1.727,1,,,0,0.751,
S3,Spiral descent,CT model,near_100_300m,42,B3,1.396,1.199,1,,,0,1.209,
S3,Spiral descent,CT model,near_100_300m,42,B4,1.871,1.551,0,0.629,,0,2.364,
S3,Spiral descent,CT model,near_100_300m,42,B6,1.745,1.418,0,0.194,1,0,2.344,
S3,Spiral descent,CT model,near_100_300m,42,Ours,1.686,1.217,0,0.234,1,1,2.556,
S3,Spiral descent,CT model,near_100_300m,43,B1,2.16,1.585,1,,,0,0.782,
S3,Spiral descent,CT model,near_100_300m,43,B3,1.641,1.354,1,,,0,1.2,
S3,Spiral descent,CT model,near_100_300m,43,B4,1.92,1.778,0,0.86,,0,2.3,
S3,Spiral descent,CT model,near_100_300m,43,B6,1.582,1.369,0,0.214,1,0,2.434,
S3,Spiral descent,CT model,near_100_300m,43,Ours,1.59,1.359,1,0.17,1,3,2.519,
S3,Spiral descent,CT model,near_100_300m,44,B1,2.578,2.077,1,,,0,0.872,
S3,Spiral descent,CT model,near_100_300m,44,B3,1.726,1.499,1,,,0,1.187,
S3,Spiral descent,CT model,near_100_300m,44,B4,1.618,1.077,0,0.907,,0,2.315,
S3,Spiral descent,CT model,near_100_300m,44,B6,1.542,1.195,1,0.244,1,0,2.453,
S3,Spiral descent,CT model,near_100_300m,44,Ours,1.331,1.129,0,0.206,1,1,2.484,
S3,Spiral descent,CT model,near_100_300m,45,B1,1.909,1.631,1,,,0,0.828,
S3,Spiral descent,CT model,near_100_300m,45,B3,1.756,1.386,1,,,0,1.286,
S3,Spiral descent,CT model,near_100_300m,45,B4,2.161,1.669,0,0.874,,0,2.317,
S3,Spiral descent,CT model,near_100_300m,45,B6,1.567,1.334,0,0.188,1,0,2.426,
S3,Spiral descent,CT model,near_100_300m,45,Ours,1.631,1.394,0,0.211,1,3,2.565,
S3,Spiral descent,CT model,near_100_300m,46,B1,1.963,1.703,1,,,0,0.789,
S3,Spiral descent,CT model,near_100_300m,46,B3,1.656,1.217,1,,,0,1.202,
S3,Spiral descent,CT model,near_100_300m,46,B4,1.612,1.425,0,0.849,,0,2.304,
S3,Spiral descent,CT model,near_100_300m,46,B6,2.058,1.843,0,0.183,1,0,2.394,
S3,Spiral descent,CT model,near_100_300m,46,Ours,1.498,1.243,0,0.192,1,3,2.51,
S3,Spiral descent,CT model,near_100_300m,47,B1,2.277,1.78,1,,,0,0.801,
S3,Spiral descent,CT model,near_100_300m,47,B3,1.751,1.43,1,,,0,1.144,
S3,Spiral descent,CT model,near_100_300m,47,B4,1.722,1.387,0,0.878,,0,2.258,
S3,Spiral descent,CT model,near_100_300m,47,B6,1.611,1.155,0,0.206,1,0,2.357,
S3,Spiral descent,CT model,near_100_300m,47,Ours,1.495,1.162,0,0.215,1,2,2.496,
S3,Spiral descent,CT model,near_100_300m,48,B1,2.126,1.741,1,,,0,0.827,
S3,Spiral descent,CT model,near_100_300m,48,B3,2.071,1.626,0,,,0,1.106,
S3,Spiral descent,CT model,near_100_300m,48,B4,1.447,1.117,0,0.984,,0,2.292,
S3,Spiral descent,CT model,near_100_300m,48,B6,1.502,1.096,0,0.197,1,0,2.424,
S3,Spiral descent,CT model,near_100_300m,48,Ours,1.469,1.217,0,0.209,1,3,2.473,
S3,Spiral descent,CT model,near_100_300m,49,B1,2.192,1.989,1,,,0,0.779,
S3,Spiral descent,CT model,near_100_300m,49,B3,1.772,1.46,1,,,0,1.172,
S3,Spiral descent,CT model,near_100_300m,49,B4,2.084,1.853,0,0.802,,0,2.319,
S3,Spiral descent,CT model,near_100_300m,49,B6,1.953,1.615,0,0.19,1,0,2.49,
S3,Spiral descent,CT model,near_100_300m,49,Ours,1.389,1.18,0,0.181,1,3,2.522,
S3,Spiral descent,CT model,near_100_300m,50,B1,1.821,1.421,1,,,0,0.742,
S3,Spiral descent,CT model,near_100_300m,50,B3,1.824,1.38,1,,,0,1.163,
S3,Spiral descent,CT model,near_100_300m,50,B4,1.799,1.369,0,0.807,,0,2.291,
S3,Spiral descent,CT model,near_100_300m,50,B6,1.643,1.381,0,0.18,1,0,2.428,
S3,Spiral descent,CT model,near_100_300m,50,Ours,1.625,1.298,0,0.216,1,2,2.505,
S3,Spiral descent,CT model,far_300_800m,1,B1,2.344,1.967,1,,,0,0.755,
S3,Spiral descent,CT model,far_300_800m,1,B3,1.613,1.419,1,,,0,1.137,
S3,Spiral descent,CT model,far_300_800m,1,B4,2.574,2.003,0,2.54,,0,2.359,
S3,Spiral descent,CT model,far_300_800m,1,B6,2.006,1.568,0,0.423,1,0,2.395,
S3,Spiral descent,CT model,far_300_800m,1,Ours,1.829,1.46,0,0.411,1,2,2.526,
S3,Spiral descent,CT model,far_300_800m,2,B1,3.268,2.639,1,,,0,0.622,
S3,Spiral descent,CT model,far_300_800m,2,B3,1.874,1.488,1,,,0,1.23,
S3,Spiral descent,CT model,far_300_800m,2,B4,2.48,2.21,0,3.302,,0,2.257,
S3,Spiral descent,CT model,far_300_800m,2,B6,2.361,1.983,0,0.273,0,0,2.414,
S3,Spiral descent,CT model,far_300_800m,2,Ours,1.93,1.413,0,0.462,0,3,2.441,
S3,Spiral descent,CT model,far_300_800m,3,B1,2.488,1.904,1,,,0,0.749,
S3,Spiral descent,CT model,far_300_800m,3,B3,2.488,2.066,1,,,0,1.18,
S3,Spiral descent,CT model,far_300_800m,3,B4,1.745,1.319,0,3.242,,0,2.287,
S3,Spiral descent,CT model,far_300_800m,3,B6,2.548,2.176,0,0.42,1,0,2.384,
S3,Spiral descent,CT model,far_300_800m,3,Ours,1.561,1.323,0,0.447,1,1,2.542,
S3,Spiral descent,CT model,far_300_800m,4,B1,3.011,2.516,1,,,0,0.801,
S3,Spiral descent,CT model,far_300_800m,4,B3,2.3,1.944,1,,,0,1.151,
S3,Spiral descent,CT model,far_300_800m,4,B4,2.306,1.96,0,2.812,,0,2.336,
S3,Spiral descent,CT model,far_300_800m,4,B6,2.2,1.971,0,0.405,1,0,2.373,
S3,Spiral descent,CT model,far_300_800m,4,Ours,2.394,1.858,0,0.34,0,2,2.492,
S3,Spiral descent,CT model,far_300_800m,5,B1,2.844,2.344,1,,,0,0.82,
S3,Spiral descent,CT model,far_300_800m,5,B3,2.289,1.765,1,,,0,1.33,
S3,Spiral descent,CT model,far_300_800m,5,B4,2.696,2.274,0,2.765,,0,2.216,
S3,Spiral descent,CT model,far_300_800m,5,B6,2.617,2.196,0,0.374,1,0,2.349,
S3,Spiral descent,CT model,far_300_800m,5,Ours,1.526,1.338,0,0.378,0,1,2.578,
S3,Spiral descent,CT model,far_300_800m,6,B1,3.229,2.457,1,,,0,0.831,
S3,Spiral descent,CT model,far_300_800m,6,B3,2.625,2.023,1,,,0,1.118,
S3,Spiral descent,CT model,far_300_800m,6,B4,1.923,1.504,0,3.375,,0,2.233,
S3,Spiral descent,CT model,far_300_800m,6,B6,2.291,1.675,0,0.361,1,0,2.388,
S3,Spiral descent,CT model,far_300_800m,6,Ours,2.12,1.655,0,0.411,1,2,2.558,
S3,Spiral descent,CT model,far_300_800m,7,B1,2.819,2.253,1,,,0,0.819,
S3,Spiral descent,CT model,far_300_800m,7,B3,1.89,1.559,1,,,0,1.286,
S3,Spiral descent,CT model,far_300_800m,7,B4,2.342,1.916,1,2.886,,0,2.35,
S3,Spiral descent,CT model,far_300_800m,7,B6,2.121,1.764,0,0.424,1,0,2.43,
S3,Spiral descent,CT model,far_300_800m,7,Ours,1.105,0.989,0,0.452,0,3,2.496,
S3,Spiral descent,CT model,far_300_800m,8,B1,2.397,1.799,1,,,0,0.777,
S3,Spiral descent,CT model,far_300_800m,8,B3,2.836,2.377,1,,,0,1.14,
S3,Spiral descent,CT model,far_300_800m,8,B4,1.799,1.589,0,2.992,,0,2.297,
S3,Spiral descent,CT model,far_300_800m,8,B6,2.248,1.735,0,0.363,1,0,2.423,
